,t,V,I,SOC
345,36809.94,3.813089,-0.3218,0.4952706336805545
346,36810.95,3.814329,-0.32087,0.4952706336805545
347,36810.95,3.801773,-0.43713,0.49524812821527686
348,36811.96,3.802238,-0.43713,0.49524812821527686
349,36811.96,3.815569,-0.31436,0.4952174684027768
350,36812.97,3.816189,-0.31436,0.4952174684027768
351,36812.97,3.794798,-0.51339,0.4951954195416656
352,36813.96,3.794643,-0.51339,0.4951954195416656
353,36814.97,3.794798,-0.51339,0.4951601239791657
354,36815.97,3.794953,-0.51432,0.495124115374999
355,36817.0,3.795108,-0.51432,0.4950883987083323
356,36817.0,3.770616,-0.74126,0.4950516105416657
357,36818.01,3.770151,-0.74126,0.4950516105416657
358,36818.01,3.769841,-0.74219,0.4949996193888878
359,36819.04,3.769531,-0.74591,0.4949996193888878
360,36819.04,3.732329,-1.09003,0.49494626610416564
361,36820.06,3.731399,-1.09003,0.49494626610416564
362,36820.06,3.716983,-1.22396,0.49486905564583256
363,36821.07,3.716053,-1.22396,0.49486905564583256
364,36821.07,3.713108,-1.25,0.49478320845138796
365,36822.09,3.712488,-1.25,0.49478320845138796
366,36822.09,3.735274,-1.03795,0.49469466678472157
367,36823.1,3.735584,-1.03702,0.49469466678472157
368,36823.1,3.720703,-1.17374,0.4946219313541658
369,36824.11,3.720238,-1.17374,0.4946219313541658
370,36824.11,3.704892,-1.3151,0.49453960653472123
371,36825.12,3.703962,-1.31603,0.49453960653472123
372,36825.12,3.727834,-1.09654,0.4944473016527766
373,36826.14,3.727988,-1.09654,0.4944473016527766
374,36826.14,3.712953,-1.23419,0.4943696300694435
375,36827.16,3.712332,-1.23419,0.4943696300694435
376,36827.16,3.682571,-1.50763,0.4942822082777765
377,36828.18,3.681331,-1.50763,0.4942822082777765
378,36828.18,3.627542,-1.99777,0.4941754178194435
379,36829.19,3.624907,-1.9987,0.4941754178194435
380,36829.19,3.625992,-1.9801,0.494035231222221
381,36830.19,3.625527,-1.97917,0.494035231222221
382,36830.19,3.690476,-1.38858,0.4938977888611099
383,36831.21,3.691406,-1.38672,0.4938977888611099
384,36831.21,3.718378,-1.14211,0.4937995628611102
385,36832.23,3.718998,-1.14118,0.4937995628611102
386,36832.23,3.74783,-0.87891,0.49371872927777655
387,36833.24,3.748605,-0.87798,0.49371872927777655
388,36833.24,3.776507,-0.62035,0.49365714873611016
389,36834.25,3.777437,-0.62035,0.49365714873611016
390,36834.25,3.804098,-0.37481,0.49361363807638786
391,36835.27,3.805028,-0.37388,0.49361363807638786
392,36835.27,3.766121,-0.73568,0.49358715490972127
393,36836.28,3.765811,-0.73661,0.49358715490972127
394,36836.28,3.737754,-0.99516,0.49353548990277674
395,36837.29,3.737134,-0.99609,0.49353548990277674
396,36837.29,3.720393,-1.15141,0.49346562525694326
397,36838.32,3.719618,-1.15234,0.49346562525694326
398,36838.32,3.703652,-1.29743,0.49338320093749893
399,36839.33,3.703032,-1.29743,0.49338320093749893
400,36839.33,3.731399,-1.03516,0.4932922006388876
401,36840.36,3.731864,-1.03423,0.4932922006388876
402,36840.36,3.700087,-1.32533,0.4932182244652766
